"AKR","ìXï‹ñº","ì˙ït","ìVãC","îÑè„","ñ⁄ïWíBê¨ó¶","ëOîNìØójì˙î‰","ãqêî","ãqíPâø","êlåèîÔó¶","å¥âøó¶"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-01","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-02","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-03","ê∞","76016","0.0%","201.8%","53","1434","24.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-04","ê∞","85606","0.0%","214.7%","63","1358","22.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-06","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-07","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-08","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-09","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-10","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-11","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-12","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-13","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-14","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-15","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-16","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-17","ì‹","5880","0.0%","15.6%","2","2940","41.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-18","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-19","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-20","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-21","ì‹","500","0.0%","0.0%","1","500","2688.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-22","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-23","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-24","ì‹","77986","0.0%","207.0%","62","1257","21.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-25","ê∞","88442","0.0%","221.8%","65","1360","21.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-26","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-27","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-29","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-30","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-08-31","ì‹","62912","0.0%","167.0%","48","1310","35.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-01","ì‹","70013","0.0%","156.0%","57","1228","27.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-02","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-03","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-04","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-05","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-06","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-07","ê∞","69575","0.0%","137.9%","53","1312","22.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-08","ê∞","80547","0.0%","179.4%","59","1365","22.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-09","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-11","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-12","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-13","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-14","ê∞","68644","0.0%","136.0%","60","1144","22.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-15","ê∞","67442","0.0%","150.2%","52","1296","27.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-16","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-17","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-18","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-19","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-20","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-21","ê∞","59762","0.0%","118.4%","51","1171","28.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-22","âJ","67100","0.0%","149.5%","55","1220","32.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-23","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-24","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-25","ì‹","56165","0.0%","0.0%","87","645","21.1%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-26","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-27","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-28","ì‹","69476","0.0%","137.7%","55","1263","21.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-29","ì‹","84041","0.0%","187.2%","69","1217","17.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-09-30","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-01","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-02","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-03","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-04","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-05","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-06","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-07","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-08","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-09","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-11","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-12","ê∞","88497","0.0%","103.8%","71","1246","11.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-13","ê∞","98793","0.0%","122.3%","75","1317","18.1%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-14","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-15","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-16","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-17","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-18","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-19","âJ","70002","0.0%","82.1%","55","1272","27.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-20","ê∞","89565","0.0%","110.9%","71","1261","16.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-21","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-22","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-23","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-24","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-25","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-26","ì‹","97642","0.0%","114.5%","71","1375","16.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-27","ì‹","83848","0.0%","103.8%","74","1133","17.1%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-28","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-29","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-30","ê∞","65707","0.0%","0.0%","88","746","21.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-10-31","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-01","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-02","ì‹","68563","0.0%","91.2%","52","1318","33.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-03","ê∞","88898","0.0%","110.8%","66","1346","21.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-04","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-05","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-06","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-07","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-08","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-09","ê∞","80319","0.0%","106.9%","63","1274","28.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-10","ì‹","68023","0.0%","84.8%","62","1097","22.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-11","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-12","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-13","ê∞","300","0.0%","0.0%","1","300","1728.3%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-14","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-15","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-16","ì‹","73169","0.0%","97.4%","68","1076","31.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-17","ê∞","73296","0.0%","91.4%","54","1357","28.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-18","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-19","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-20","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-21","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-22","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-23","ê∞","66887","0.0%","89.0%","56","1194","37.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-24","ê∞","97561","0.0%","121.6%","69","1413","17.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-25","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-26","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-27","ê∞","93432","0.0%","0.0%","145","644","8.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-29","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-11-30","ê∞","69435","0.0%","92.4%","57","1218","28.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-01","ê∞","85545","0.0%","113.5%","71","1204","13.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-02","ê∞","12100","0.0%","0.0%","1","12100","11.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-03","ê∞","12100","0.0%","0.0%","1","12100","11.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-04","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-05","ê∞","513","0.0%","0.0%","1","513","276.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-06","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-07","ê∞","78399","0.0%","114.1%","63","1244","20.3%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-08","ê∞","96464","0.0%","128.0%","72","1339","15.6%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-09","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-11","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-12","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-13","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-14","ê∞","69595","0.0%","101.3%","57","1220","22.9%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-15","ê∞","78031","0.0%","103.5%","64","1219","18.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-16","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-17","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-18","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-19","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-20","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-21","ê∞","92003","0.0%","133.9%","67","1373","25.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-22","ê∞","97891","0.0%","129.9%","61","1604","17.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-23","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-24","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-25","ê∞","74932","0.0%","0.0%","109","687","10.5%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-26","ê∞","8310","0.0%","0.0%","1","8310","17.1%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-27","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-28","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-29","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-30","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2024-12-31","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-01","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-02","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-03","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-04","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-06","âJ","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-07","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-08","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-09","ê∞","1940","0.0%","0.0%","1","1940","82.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-11","ê∞","64978","0.0%","108.7%","48","1353","23.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-12","ì‹","94556","0.0%","188.8%","72","1313","26.3%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-13","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-14","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-15","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-16","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-17","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-18","ê∞","89464","0.0%","149.6%","69","1296","34.4%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-19","ì‹","94512","0.0%","188.7%","71","1331","27.1%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-20","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-21","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-22","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-23","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-24","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-25","ê∞","51647","0.0%","86.4%","48","1075","33.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-26","ê∞","90040","0.0%","179.8%","71","1268","21.2%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-27","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-28","ì‹","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-29","ê∞","54357","0.0%","0.0%","76","715","22.7%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-30","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-01-31","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-01","ì‹","79368","0.0%","94.5%","66","1202","21.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-02","ì‹","69504","0.0%","83.2%","43","1616","41.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-03","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-04","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-05","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-06","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-07","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-08","ê∞","65465","0.0%","78.0%","55","1190","37.3%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-09","ê∞","68971","0.0%","82.6%","44","1567","38.8%","0.0%"
"AKR5926017413","Ç–Ç∆ÇœÇÒçHñ[","2025-02-10","ê∞","0","0.0%","0.0%","0","0","0.0%","0.0%"
